player_names,minutes_played,goals_scored,assists,yellow_cards,red_cards,player_ratings,Month,Day,Opponent
David Simao,88.0,0.0,0.0,0.0,0.0,6.7,Dec,28,Estrela da Amadora
David Simao,88.0,0.0,0.0,0.0,0.0,7.6,Dec,16,Gil Vicente
David Simao,84.0,0.0,0.0,0.0,0.0,7.1,Dec,10,Rio Ave
David Simao,78.0,0.0,0.0,0.0,0.0,7.5,Dec,3,Boavista
David Simao,90.0,0.0,0.0,1.0,0.0,6.9,Nov,12,Braga
David Simao,45.0,0.0,0.0,1.0,0.0,6.8,Nov,6,Farense
David Simao,58.0,0.0,0.0,0.0,0.0,6.4,Oct,27,Moreirense
Sorriso,11.0,0.0,0.0,0.0,0.0,6.3,Dec,7,Vasco da Gama
Sorriso,32.0,0.0,0.0,0.0,0.0,6.5,Dec,1,Fortaleza
Sorriso,29.0,0.0,0.0,0.0,0.0,6.6,Nov,12,Botafogo RJ
Sorriso,9.0,0.0,0.0,1.0,0.0,6.6,Nov,2,Goias
Sorriso,15.0,0.0,0.0,0.0,0.0,6.5,Oct,20,Santos FC
Alan,88.0,0.0,0.0,0.0,0.0,7.9,Dec,23,Vizela
Alan,89.0,0.0,0.0,0.0,0.0,7.8,Dec,17,Portimonense
Alan,74.0,0.0,0.0,0.0,0.0,6.8,Dec,11,Gil Vicente
Alan,84.0,0.0,0.0,0.0,0.0,7.6,Dec,3,Benfica
Alan,80.0,0.0,0.0,1.0,0.0,7.0,Nov,11,Estrela da Amadora
Alan,79.0,0.0,0.0,1.0,0.0,7.2,Nov,5,Vitoria de Guimaraes
Alan,83.0,0.0,0.0,0.0,0.0,7.1,Oct,27,Arouca
Alan,74.0,0.0,1.0,0.0,0.0,7.4,Oct,6,Boavista
Alan,66.0,0.0,1.0,1.0,0.0,7.8,Oct,1,Rio Ave
Mory Gbane,78.0,0.0,0.0,0.0,0.0,8.0,Dec,30,Boavista
Mory Gbane,13.0,0.0,0.0,1.0,0.0,6.2,Dec,11,Moreirense
Mory Gbane,15.0,0.0,0.0,0.0,0.0,6.4,Oct,28,Braga
Kiki Afonso,31.0,0.0,0.0,0.0,0.0,6.7,Oct,7,Lokomotiv Moscow
Kiki Afonso,61.0,0.0,0.0,0.0,0.0,6.2,Sep,29,FC Rostov
Kiki Afonso,62.0,0.0,0.0,0.0,0.0,6.9,Sep,17,Fakel
Gustavo Sa,81.0,0.0,0.0,0.0,0.0,6.0,Dec,29,Benfica
Gustavo Sa,90.0,0.0,1.0,0.0,0.0,7.4,Dec,17,Estoril
Gustavo Sa,76.0,0.0,0.0,0.0,0.0,6.7,Dec,9,Portimonense
Gustavo Sa,67.0,0.0,0.0,0.0,0.0,6.9,Dec,2,FC Porto
Gustavo Sa,90.0,0.0,0.0,0.0,0.0,6.9,Nov,11,Vizela
Gustavo Sa,86.0,1.0,0.0,1.0,0.0,7.7,Nov,4,Gil Vicente
Gustavo Sa,37.0,0.0,0.0,0.0,0.0,5.9,Oct,29,Estrela da Amadora
Gustavo Sa,27.0,0.0,1.0,0.0,0.0,6.9,Sep,30,Boavista
Dinis Pinto,90.0,0.0,0.0,0.0,0.0,6.8,Dec,23,Vizela
Dinis Pinto,90.0,0.0,0.0,0.0,0.0,7.2,Dec,17,Portimonense
Madson,79.0,0.0,0.0,0.0,0.0,6.5,Dec,23,Vizela
Madson,78.0,1.0,0.0,0.0,0.0,8.1,Dec,17,Portimonense
Madson,81.0,0.0,0.0,0.0,0.0,6.1,Dec,11,Gil Vicente
Madson,84.0,0.0,0.0,0.0,0.0,7.2,Dec,3,Benfica
Madson,72.0,0.0,0.0,1.0,0.0,6.7,Nov,11,Estrela da Amadora
Madson,90.0,0.0,0.0,0.0,0.0,7.1,Nov,5,Vitoria de Guimaraes
Madson,83.0,0.0,0.0,0.0,0.0,7.5,Oct,27,Arouca
Madson,31.0,0.0,0.0,0.0,0.0,6.3,Oct,6,Boavista
Madson,32.0,1.0,0.0,1.0,0.0,7.5,Oct,1,Rio Ave
Madson,20.0,0.0,0.0,0.0,0.0,6.1,Sep,23,Farense
Madson,22.0,0.0,0.0,0.0,0.0,6.0,Sep,17,Sporting CP
Madson,77.0,1.0,0.0,0.0,0.0,7.5,Sep,9,Braga
Maxime Dominguez,90.0,0.0,0.0,0.0,0.0,7.1,Dec,30,Boavista
Maxime Dominguez,83.0,0.0,0.0,0.0,0.0,6.7,Dec,16,Arouca
Maxime Dominguez,29.0,0.0,0.0,0.0,0.0,6.9,Dec,11,Moreirense
Maxime Dominguez,60.0,0.0,0.0,0.0,0.0,6.0,Dec,4,Sporting CP
Maxime Dominguez,90.0,0.0,0.0,0.0,0.0,6.8,Nov,12,Rio Ave
Maxime Dominguez,90.0,1.0,0.0,0.0,0.0,8.0,Nov,4,Famalicao
Beni,90.0,0.0,0.0,1.0,0.0,7.2,Dec,30,Braga
Beni,89.0,0.0,0.0,0.0,0.0,7.6,Dec,17,Chaves
Beni,82.0,0.0,0.0,0.0,0.0,6.7,Dec,9,FC Porto
Beni,45.0,0.0,0.0,0.0,0.0,6.8,Dec,2,Portimonense
Beni,45.0,0.0,0.0,1.0,0.0,6.6,Nov,10,Estoril
Beni,31.0,0.0,0.0,0.0,0.0,6.9,Nov,5,Vizela
Beni,18.0,0.0,1.0,0.0,0.0,7.2,Oct,28,Benfica
Beni,28.0,0.0,0.0,0.0,0.0,6.6,Oct,2,Gil Vicente
Beni,29.0,0.0,0.0,1.0,0.0,6.1,Sep,17,Arouca
Bright Arrey-Mbi,4.0,0.0,0.0,0.0,0.0,7.0,Dec,16,Holstein Kiel
Bright Arrey-Mbi,45.0,0.0,0.0,0.0,0.0,7.5,Dec,8,Karlsruher SC
Joao Mendes,10.0,0.0,0.0,0.0,0.0,6.1,Dec,29,Chaves
Joao Mendes,90.0,0.0,1.0,0.0,0.0,7.9,Dec,9,Casa Pia AC
Joao Mendes,90.0,0.0,0.0,0.0,0.0,6.9,Dec,2,Famalicao
Joao Mendes,10.0,0.0,0.0,0.0,0.0,6.1,Dec,29,Chaves
Joao Mendes,90.0,0.0,1.0,0.0,0.0,7.9,Dec,9,Casa Pia AC
Joao Mendes,90.0,0.0,0.0,0.0,0.0,6.9,Dec,2,Famalicao
Ze Carlos,90.0,0.0,0.0,0.0,0.0,7.5,Dec,30,Boavista
Ze Carlos,90.0,0.0,0.0,1.0,0.0,7.3,Dec,11,Moreirense
Ze Carlos,90.0,0.0,0.0,0.0,0.0,5.8,Dec,4,Sporting CP
Ze Carlos,81.0,0.0,0.0,0.0,0.0,6.4,Nov,12,Rio Ave
Ze Carlos,79.0,0.0,0.0,1.0,0.0,6.1,Nov,4,Famalicao
Ze Carlos,87.0,0.0,0.0,1.0,0.0,6.2,Oct,28,Braga
Ze Carlos,90.0,0.0,0.0,0.0,0.0,5.8,Oct,7,Chaves
Ze Carlos,90.0,1.0,0.0,0.0,0.0,8.5,Oct,2,Casa Pia AC
Ze Carlos,90.0,0.0,0.0,0.0,0.0,6.5,Sep,23,FC Porto
Ze Carlos,90.0,0.0,0.0,0.0,0.0,6.5,Sep,17,Estoril
Godfried Frimpong,11.0,0.0,0.0,0.0,0.0,6.1,Dec,23,Vizela
Godfried Frimpong,11.0,0.0,1.0,0.0,0.0,6.9,Dec,17,Portimonense
Godfried Frimpong,30.0,0.0,0.0,0.0,0.0,6.5,Dec,11,Gil Vicente
Godfried Frimpong,6.0,0.0,0.0,0.0,0.0,7.0,Dec,3,Benfica
Godfried Frimpong,1.0,0.0,0.0,0.0,0.0,7.0,Nov,11,Estrela da Amadora
Godfried Frimpong,1.0,0.0,0.0,0.0,0.0,7.0,Nov,5,Vitoria de Guimaraes
Godfried Frimpong,21.0,0.0,0.0,0.0,0.0,6.4,Oct,27,Arouca
Tiago Esgaio,90.0,0.0,1.0,0.0,0.0,8.1,Dec,28,Estrela da Amadora
Tiago Esgaio,90.0,0.0,1.0,1.0,0.0,8.9,Dec,16,Gil Vicente
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,6.6,Dec,10,Rio Ave
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,7.8,Dec,3,Boavista
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,7.6,Nov,6,Farense
Tiago Esgaio,88.0,0.0,0.0,0.0,0.0,6.6,Oct,27,Moreirense
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,6.5,Oct,8,Sporting CP
Tiago Esgaio,20.0,0.0,0.0,0.0,0.0,6.6,Oct,1,Chaves
Tiago Esgaio,44.0,0.0,0.0,0.0,0.0,5.9,Sep,22,Famalicao
Vasco Sousa,90.0,0.0,0.0,0.0,0.0,7.0,Nov,20,Greece U21
Vasco Sousa,90.0,0.0,0.0,0.0,0.0,7.0,Oct,17,Greece U21
Vasco Sousa,90.0,0.0,0.0,0.0,0.0,7.0,Nov,20,Greece U21
Vasco Sousa,90.0,0.0,0.0,0.0,0.0,7.0,Oct,17,Greece U21
Rafael Rodrigues,90.0,0.0,0.0,0.0,0.0,7.1,Nov,20,Greece U21
Rafael Rodrigues,90.0,0.0,0.0,0.0,0.0,7.1,Oct,17,Greece U21
Rafael Rodrigues,90.0,0.0,0.0,0.0,0.0,7.1,Oct,13,Belarus U21
Rafael Rodrigues,90.0,0.0,0.0,0.0,0.0,7.1,Nov,20,Greece U21
Rafael Rodrigues,90.0,0.0,0.0,0.0,0.0,7.1,Oct,17,Greece U21
Rafael Rodrigues,90.0,0.0,0.0,0.0,0.0,7.1,Oct,13,Belarus U21
Jorge Fernandes,90.0,0.0,0.0,0.0,0.0,7.3,Dec,23,Rio Ave
Jorge Fernandes,90.0,0.0,0.0,0.0,0.0,7.2,Dec,16,Boavista
Robson Bambu,76.0,0.0,0.0,0.0,0.0,6.7,Dec,3,Gremio
Robson Bambu,8.0,0.0,0.0,1.0,0.0,6.9,Nov,25,Athletico Paranaense
Robson Bambu,90.0,0.0,0.0,0.0,0.0,7.0,Oct,29,Goias
Leandro Barreiro,90.0,0.0,0.0,1.0,0.0,7.0,Dec,3,Freiburg
Leandro Barreiro,90.0,0.0,0.0,0.0,0.0,6.9,Nov,26,Hoffenheim
Leandro Barreiro,90.0,0.0,0.0,0.0,0.0,7.2,Nov,19,Liechtenstein
Leandro Barreiro,90.0,0.0,0.0,0.0,0.0,7.4,Nov,16,Bosnia and Herzegovina
Leandro Barreiro,90.0,0.0,0.0,0.0,0.0,6.1,Nov,11,Darmstadt
Ricardo Mangas,90.0,0.0,0.0,0.0,0.0,7.7,Dec,23,Rio Ave
Bruno Brigido,90.0,0.0,0.0,0.0,0.0,6.7,Sep,28,Braga
Bruno Brigido,90.0,0.0,0.0,0.0,0.0,6.9,Sep,24,Chaves
Bruno Brigido,90.0,0.0,0.0,0.0,0.0,6.7,Sep,15,FC Porto
Ibrahima,16.0,0.0,0.0,0.0,0.0,6.9,Dec,30,Gil Vicente
Ibrahima,1.0,0.0,0.0,0.0,0.0,6.4,Dec,16,Vitoria de Guimaraes
Ibrahima,60.0,0.0,0.0,0.0,0.0,5.8,Dec,10,Estrela da Amadora
Ibrahima,45.0,0.0,0.0,0.0,0.0,7.0,Dec,3,Arouca
Ibrahima,13.0,0.0,0.0,0.0,0.0,6.0,Sep,24,Braga
Mario Gonzalez,3.0,0.0,0.0,0.0,0.0,6.4,Dec,9,Columbus Crew
Mario Gonzalez,45.0,0.0,0.0,1.0,0.0,6.7,Nov,6,Vancouver Whitecaps
Mario Gonzalez,19.0,0.0,0.0,0.0,0.0,6.0,Oct,29,Vancouver Whitecaps
Mario Gonzalez,23.0,0.0,0.0,0.0,0.0,6.1,Oct,22,Vancouver Whitecaps
Mario Gonzalez,15.0,0.0,0.0,0.0,0.0,6.2,Oct,5,Minnesota United
Frederico Venancio,67.0,0.0,0.0,1.0,0.0,6.3,Dec,17,Alcorcon
Frederico Venancio,90.0,0.0,0.0,0.0,0.0,6.9,Dec,10,FC Andorra
Frederico Venancio,45.0,0.0,0.0,0.0,0.0,6.0,Dec,4,Villarreal B
Frederico Venancio,4.0,0.0,0.0,0.0,0.0,6.6,Nov,19,Real Oviedo
Frederico Venancio,90.0,0.0,0.0,0.0,0.0,6.6,Oct,31,Lorca Deportiva
Kaio,90.0,0.0,0.0,0.0,0.0,6.6,Dec,7,Corinthians
Kaio,63.0,0.0,0.0,1.0,0.0,6.8,Dec,3,Red Bull Bragantino
Kaio,86.0,0.0,0.0,0.0,0.0,6.5,Nov,26,Fluminense
Kaio,29.0,0.0,0.0,0.0,0.0,6.5,Nov,11,Cruzeiro
Kaio,45.0,0.0,0.0,0.0,0.0,6.7,Oct,9,Atletico MG
Jan-Niklas Beste,75.0,0.0,0.0,1.0,0.0,6.7,Dec,16,Mainz 05
Jan-Niklas Beste,89.0,0.0,3.0,0.0,0.0,9.4,Dec,9,Darmstadt
Jan-Niklas Beste,86.0,0.0,0.0,0.0,0.0,6.3,Dec,2,RB Leipzig
Jan-Niklas Beste,80.0,0.0,0.0,1.0,0.0,6.9,Nov,26,Bochum
Jan-Niklas Beste,89.0,0.0,1.0,0.0,0.0,8.8,Nov,5,VfB Stuttgart
Jan-Niklas Beste,90.0,1.0,0.0,0.0,0.0,8.3,Oct,22,Augsburg
Jan-Niklas Beste,78.0,0.0,0.0,1.0,0.0,6.3,Oct,8,Eintracht Frankfurt
Giorgi Aburjania,60.0,0.0,0.0,0.0,0.0,6.6,Dec,6,Duzcespor
Giorgi Aburjania,15.0,0.0,0.0,0.0,0.0,6.4,Dec,1,Antalyaspor
Giorgi Aburjania,17.0,0.0,0.0,0.0,0.0,6.0,Nov,25,Istanbulspor
Giorgi Aburjania,2.0,0.0,0.0,1.0,0.0,6.6,Nov,11,Galatasaray
Giorgi Aburjania,33.0,0.0,0.0,0.0,0.0,6.2,Nov,4,Samsunspor
Giorgi Aburjania,63.0,0.0,0.0,0.0,0.0,6.1,Oct,27,Kayserispor
Giorgi Aburjania,79.0,0.0,0.0,0.0,0.0,6.6,Oct,8,Konyaspor
Giorgi Aburjania,90.0,0.0,0.0,0.0,0.0,7.2,Sep,30,Sivasspor
Giorgi Aburjania,67.0,0.0,0.0,0.0,0.0,6.7,Sep,25,Trabzonspor
Maracas,90.0,0.0,0.0,0.0,0.0,7.5,Dec,23,Vizela
Maracas,90.0,1.0,0.0,0.0,0.0,7.5,Dec,17,Portimonense
Maracas,90.0,0.0,0.0,0.0,0.0,7.9,Dec,11,Gil Vicente
Maracas,90.0,0.0,0.0,1.0,0.0,7.0,Dec,3,Benfica
Maracas,90.0,0.0,0.0,1.0,0.0,8.1,Nov,11,Estrela da Amadora
Maracas,90.0,0.0,0.0,0.0,0.0,7.3,Nov,5,Vitoria de Guimaraes
Maracas,90.0,0.0,0.0,0.0,0.0,7.5,Oct,27,Arouca
Kewin,90.0,0.0,0.0,0.0,0.0,7.2,Dec,23,Vizela
Kewin,90.0,0.0,0.0,0.0,0.0,5.8,Dec,17,Portimonense
Kewin,90.0,0.0,0.0,0.0,0.0,6.5,Dec,11,Gil Vicente
Kewin,90.0,0.0,0.0,0.0,0.0,7.1,Dec,3,Benfica
Kewin,90.0,0.0,0.0,0.0,0.0,8.5,Nov,11,Estrela da Amadora
Kewin,90.0,0.0,0.0,0.0,0.0,7.7,Nov,5,Vitoria de Guimaraes
Kewin,90.0,0.0,0.0,0.0,0.0,7.6,Oct,27,Arouca
Kewin,90.0,0.0,0.0,0.0,0.0,6.2,Oct,6,Boavista
Kewin,90.0,0.0,0.0,0.0,0.0,8.2,Oct,1,Rio Ave
Bruma,89.0,0.0,0.0,0.0,0.0,7.2,Dec,30,Casa Pia AC
Bruma,90.0,0.0,0.0,0.0,0.0,6.7,Dec,17,Benfica
Bruma,90.0,0.0,0.0,0.0,0.0,7.3,Dec,12,SSC Napoli
Bruma,45.0,1.0,0.0,0.0,0.0,7.4,Dec,8,Vizela
Bruma,13.0,0.0,0.0,0.0,0.0,6.7,Dec,3,Estoril
Bruma,3.0,0.0,0.0,0.0,0.0,7.2,Nov,19,Iceland
Vladan Kovacevic,90.0,0.0,0.0,0.0,0.0,5.5,Feb,11,Warta Poznań
Vladan Kovacevic,90.0,0.0,0.0,0.0,0.0,7.8,Dec,17,Korona Kielce
Vladan Kovacevic,90.0,0.0,0.0,0.0,0.0,5.6,Dec,14,Atalanta
Vladan Kovacevic,90.0,0.0,0.0,0.0,0.0,4.7,Dec,10,Jagiellonia Bialystok
Vladan Kovacevic,120.0,0.0,0.0,0.0,0.0,6.7,Dec,6,Cracovia
Vladan Kovacevic,90.0,0.0,0.0,0.0,0.0,8.2,Nov,30,Sturm Graz
Vladan Kovacevic,90.0,0.0,0.0,0.0,0.0,6.4,Nov,25,Cracovia
Vladan Kovacevic,90.0,0.0,0.0,0.0,0.0,8.4,Nov,12,Pogoń Szczecin
Vladan Kovacevic,90.0,0.0,0.0,0.0,0.0,7.1,Nov,9,Sporting CP
Bruno Gaspar,90.0,0.0,0.0,0.0,0.0,6.6,Dec,23,Rio Ave
Andre Luiz,74.0,0.0,0.0,0.0,0.0,5.9,Dec,28,Arouca
Andre Luiz,30.0,0.0,0.0,0.0,0.0,7.0,Dec,15,Farense
Andre Luiz,45.0,0.0,0.0,1.0,0.0,6.6,Dec,10,Boavista
Andre Luiz,89.0,0.0,0.0,0.0,0.0,6.8,Dec,2,Rio Ave
Andre Luiz,17.0,0.0,0.0,0.0,0.0,5.8,Nov,11,Moreirense
Andre Luiz,16.0,0.0,0.0,0.0,0.0,6.0,Nov,5,Sporting CP
Andre Luiz,17.0,1.0,0.0,0.0,0.0,7.6,Oct,29,Famalicao
Jeremy Antonisse,11.0,0.0,0.0,0.0,0.0,6.2,Dec,23,Vizela
Jeremy Antonisse,12.0,0.0,0.0,0.0,0.0,6.4,Dec,17,Portimonense
Jeremy Antonisse,9.0,0.0,0.0,0.0,0.0,6.5,Dec,11,Gil Vicente
Jeremy Antonisse,24.0,0.0,0.0,0.0,0.0,6.6,Dec,3,Benfica
Jeremy Antonisse,18.0,0.0,0.0,0.0,0.0,6.8,Nov,11,Estrela da Amadora
Jeremy Antonisse,20.0,0.0,0.0,0.0,1.0,5.1,Oct,27,Arouca
Jeremy Antonisse,16.0,0.0,0.0,0.0,0.0,6.5,Oct,6,Boavista
Jeremy Antonisse,24.0,0.0,0.0,0.0,0.0,5.8,Oct,1,Rio Ave
Jeremy Antonisse,20.0,0.0,0.0,0.0,0.0,6.7,Sep,23,Farense
Jeremy Antonisse,10.0,0.0,0.0,0.0,0.0,6.7,Sep,17,Sporting CP
Jeremy Antonisse,13.0,0.0,0.0,0.0,0.0,6.4,Sep,9,Braga
Sopuruchukwu Onyemaechi,74.0,0.0,0.0,0.0,0.0,7.2,Dec,30,Gil Vicente
Sopuruchukwu Onyemaechi,90.0,0.0,0.0,0.0,0.0,6.9,Dec,16,Vitoria de Guimaraes
Sopuruchukwu Onyemaechi,90.0,0.0,0.0,0.0,0.0,6.8,Dec,10,Estrela da Amadora
Sopuruchukwu Onyemaechi,90.0,0.0,0.0,1.0,0.0,4.8,Dec,3,Arouca
Sopuruchukwu Onyemaechi,85.0,0.0,0.0,0.0,0.0,6.9,Nov,19,Zimbabwe
Sopuruchukwu Onyemaechi,17.0,0.0,0.0,0.0,0.0,6.9,Nov,16,Lesotho
Sopuruchukwu Onyemaechi,56.0,0.0,0.0,0.0,0.0,6.6,Nov,12,Farense
Sopuruchukwu Onyemaechi,82.0,0.0,0.0,0.0,0.0,6.8,Nov,5,Rio Ave
Sopuruchukwu Onyemaechi,90.0,0.0,0.0,0.0,0.0,7.2,Oct,13,Saudi Arabia
Sikou Niakaté,90.0,0.0,0.0,0.0,0.0,7.4,Dec,30,Casa Pia AC
Sikou Niakaté,35.0,0.0,0.0,0.0,0.0,6.5,Dec,17,Benfica
Sikou Niakaté,31.0,0.0,0.0,0.0,1.0,5.6,Nov,29,Union Berlin
Roberto Fernández,34.0,0.0,0.0,0.0,0.0,6.4,Nov,1,Barakaldo
Roberto Fernández,34.0,0.0,0.0,0.0,0.0,6.4,Nov,1,Barakaldo
Ruben Fernandes,90.0,0.0,0.0,0.0,0.0,7.5,Dec,30,Boavista
Ruben Fernandes,90.0,0.0,0.0,0.0,0.0,6.2,Dec,16,Arouca
Ruben Fernandes,90.0,0.0,0.0,0.0,0.0,6.8,Dec,11,Moreirense
Ruben Fernandes,90.0,1.0,0.0,1.0,0.0,7.5,Dec,4,Sporting CP
Ruben Fernandes,90.0,0.0,0.0,0.0,0.0,6.7,Nov,12,Rio Ave
Ruben Fernandes,90.0,0.0,0.0,0.0,0.0,6.0,Nov,4,Famalicao
Ruben Fernandes,90.0,0.0,0.0,1.0,0.0,5.8,Oct,28,Braga
Ruben Fernandes,90.0,0.0,0.0,0.0,0.0,5.8,Oct,7,Chaves
Ruben Fernandes,90.0,0.0,0.0,0.0,0.0,7.2,Oct,2,Casa Pia AC
Jesus Castillo,12.0,0.0,0.0,0.0,0.0,6.5,Dec,30,Boavista
Jesus Castillo,5.0,0.0,0.0,0.0,0.0,6.6,Sep,17,Estoril
Jesus Castillo,22.0,0.0,0.0,0.0,0.0,6.3,Sep,13,Brazil
Jesus Castillo,19.0,0.0,0.0,0.0,0.0,6.0,Sep,8,Paraguay
Aderllan Santos,90.0,0.0,0.0,1.0,0.0,6.7,Dec,23,Vitoria de Guimaraes
Aderllan Santos,90.0,0.0,0.0,0.0,0.0,6.9,Dec,16,Vizela
Aderllan Santos,90.0,1.0,0.0,1.0,0.0,7.8,Dec,10,Arouca
Aderllan Santos,90.0,1.0,0.0,0.0,0.0,7.9,Dec,2,Estrela da Amadora
Aderllan Santos,90.0,0.0,0.0,0.0,0.0,7.6,Nov,12,Gil Vicente
Aderllan Santos,90.0,0.0,0.0,0.0,0.0,8.0,Nov,5,Boavista
Aderllan Santos,90.0,0.0,0.0,0.0,0.0,6.0,Oct,29,Farense
Aderllan Santos,90.0,0.0,0.0,0.0,0.0,7.0,Oct,7,Braga
Aderllan Santos,90.0,0.0,0.0,0.0,0.0,5.5,Oct,1,Moreirense
Alex Bermejo,59.0,0.0,0.0,0.0,0.0,6.3,Dec,19,Espanyol
Alex Bermejo,86.0,2.0,0.0,0.0,0.0,8.9,Dec,16,Cartagena
Alex Bermejo,23.0,0.0,0.0,0.0,0.0,5.9,Dec,9,CD Mirandes
Alex Bermejo,77.0,2.0,0.0,0.0,0.0,8.7,Dec,6,CD Arenteiro
Alex Bermejo,5.0,0.0,0.0,0.0,0.0,6.6,Dec,3,SD Amorebieta
Alex Bermejo,32.0,0.0,0.0,0.0,0.0,6.1,Nov,25,FC Andorra
Alex Bermejo,11.0,0.0,0.0,0.0,0.0,6.4,Nov,19,Racing de Ferrol
Tidjany Toure,24.0,0.0,0.0,0.0,0.0,5.6,Dec,30,Boavista
Tidjany Toure,20.0,0.0,0.0,0.0,0.0,6.3,Dec,16,Arouca
Tidjany Toure,62.0,0.0,0.0,0.0,0.0,6.9,Dec,11,Moreirense
Tidjany Toure,18.0,0.0,0.0,0.0,0.0,6.7,Dec,4,Sporting CP
Tidjany Toure,29.0,0.0,0.0,0.0,0.0,7.1,Nov,12,Rio Ave
Tidjany Toure,22.0,0.0,0.0,0.0,0.0,6.5,Nov,4,Famalicao
Tidjany Toure,22.0,0.0,0.0,0.0,0.0,5.8,Oct,7,Chaves
Tidjany Toure,14.0,0.0,0.0,0.0,0.0,6.5,Oct,2,Casa Pia AC
Ze Ferreira,5.0,0.0,0.0,1.0,0.0,6.4,Dec,23,Rio Ave
Ze Ferreira,4.0,0.0,0.0,0.0,0.0,6.4,Dec,16,Boavista
Alisson Safira,24.0,0.0,0.0,0.0,0.0,6.2,Oct,28,Chaves
Alisson Safira,45.0,1.0,0.0,0.0,0.0,8.1,Oct,1,Estoril
Alisson Safira,15.0,0.0,0.0,0.0,0.0,6.3,Sep,23,Casa Pia AC
Alisson Safira,24.0,0.0,0.0,0.0,0.0,6.2,Oct,28,Chaves
Alisson Safira,45.0,1.0,0.0,0.0,0.0,8.1,Oct,1,Estoril
Alisson Safira,15.0,0.0,0.0,0.0,0.0,6.3,Sep,23,Casa Pia AC
Cristian Devenish,12.0,0.0,0.0,0.0,0.0,6.2,Dec,1,America de Cali
Cristian Devenish,90.0,0.0,0.0,0.0,0.0,6.7,Oct,8,Union Magdalena
Cristian Devenish,90.0,0.0,0.0,0.0,0.0,7.9,Oct,1,Envigado
Cristian Devenish,12.0,0.0,0.0,0.0,0.0,6.2,Dec,1,America de Cali
Cristian Devenish,90.0,0.0,0.0,0.0,0.0,6.7,Oct,8,Union Magdalena
Cristian Devenish,90.0,0.0,0.0,0.0,0.0,7.9,Oct,1,Envigado
Rodrigo Abascal,90.0,0.0,0.0,0.0,0.0,7.5,Dec,30,Gil Vicente
Rodrigo Abascal,90.0,0.0,0.0,1.0,0.0,7.4,Dec,16,Vitoria de Guimaraes
Rodrigo Abascal,90.0,0.0,0.0,0.0,0.0,5.0,Dec,10,Estrela da Amadora
Rodrigo Abascal,90.0,0.0,0.0,0.0,0.0,6.3,Nov,12,Farense
Rodrigo Abascal,90.0,0.0,0.0,0.0,0.0,5.8,Nov,5,Rio Ave
Rodrigo Abascal,90.0,0.0,0.0,0.0,0.0,6.0,Oct,30,Sporting CP
Rodrigo Abascal,90.0,0.0,0.0,0.0,0.0,7.0,Oct,6,Moreirense
Rodrigo Abascal,90.0,0.0,0.0,1.0,0.0,6.8,Sep,30,Famalicao
Ilija Vukotic,74.0,0.0,0.0,0.0,0.0,7.0,Dec,30,Gil Vicente
Ilija Vukotic,30.0,0.0,0.0,0.0,0.0,6.6,Dec,10,Estrela da Amadora
Ilija Vukotic,12.0,0.0,0.0,0.0,0.0,5.9,Nov,12,Farense
Ilija Vukotic,1.0,0.0,0.0,0.0,0.0,6.5,Nov,5,Rio Ave
Marcelo,90.0,0.0,0.0,0.0,0.0,7.1,Dec,23,Vizela
Marcelo,90.0,0.0,0.0,0.0,0.0,6.8,Dec,17,Portimonense
Marcelo,90.0,0.0,0.0,0.0,0.0,7.1,Dec,11,Gil Vicente
Marcelo,90.0,0.0,0.0,1.0,0.0,7.3,Dec,3,Benfica
Marcelo,90.0,0.0,0.0,1.0,0.0,6.9,Nov,11,Estrela da Amadora
Marcelo,90.0,0.0,0.0,0.0,0.0,7.8,Nov,5,Vitoria de Guimaraes
Marcelo,90.0,1.0,0.0,0.0,0.0,8.0,Oct,27,Arouca
Jhonatan,90.0,0.0,0.0,0.0,0.0,6.7,Dec,23,Vitoria de Guimaraes
Jhonatan,90.0,0.0,0.0,0.0,0.0,7.3,Dec,16,Vizela
Jhonatan,90.0,0.0,0.0,1.0,0.0,6.9,Dec,10,Arouca
Jhonatan,90.0,0.0,0.0,0.0,0.0,6.8,Dec,2,Estrela da Amadora
Jhonatan,90.0,0.0,0.0,0.0,0.0,6.7,Nov,12,Gil Vicente
Jhonatan,90.0,0.0,0.0,0.0,0.0,7.4,Nov,5,Boavista
Jhonatan,90.0,0.0,0.0,0.0,0.0,5.5,Oct,29,Farense
Morlaye Sylla,87.0,0.0,0.0,1.0,0.0,7.7,Dec,28,Estrela da Amadora
Morlaye Sylla,68.0,0.0,2.0,1.0,0.0,8.7,Dec,10,Rio Ave
Morlaye Sylla,59.0,0.0,1.0,1.0,0.0,7.9,Dec,3,Boavista
Morlaye Sylla,85.0,0.0,0.0,0.0,0.0,6.4,Nov,12,Braga
Morlaye Sylla,74.0,0.0,0.0,0.0,0.0,6.7,Nov,6,Farense
Matheus Pereira,89.0,0.0,0.0,1.0,0.0,7.1,Dec,23,Moreirense
Matheus Pereira,22.0,0.0,0.0,0.0,0.0,6.4,Dec,16,Rio Ave
Matheus Pereira,66.0,0.0,0.0,0.0,0.0,6.4,Dec,8,Braga
